{http://www.tei-c.org/ns/1.0}TEI.{http://www.w3.org/XML/1998/namespace}id=INT_aannndnn-nnnn-ndnf-nncn-ednfnnancnnn	1
{http://www.tei-c.org/ns/1.0}TEI.{http://www.w3.org/XML/1998/namespace}id=INT_abnnannn-ncnn-ndnn-nfbn-nnnannfnnnec	1
{http://www.tei-c.org/ns/1.0}TEI.{http://www.w3.org/XML/1998/namespace}id=INT_acnandne-nnan-nnnb-nnfn-ncceffnnnenn	1
{http://www.tei-c.org/ns/1.0}TEI.{http://www.w3.org/XML/1998/namespace}id=INT_acnnnnnf-nace-nbnn-ncee-naadnnnnnean	1
{http://www.tei-c.org/ns/1.0}TEI.{http://www.w3.org/XML/1998/namespace}id=INT_acnnnnnn-nndn-nnan-anan-nnnnnnnbenac	1
{http://www.tei-c.org/ns/1.0}TEI.{http://www.w3.org/XML/1998/namespace}id=INT_adbeannn-nfce-nnen-nnnb-nnnndafnnncn	1
{http://www.tei-c.org/ns/1.0}TEI.{http://www.w3.org/XML/1998/namespace}id=INT_aenannfe-nnnn-nncn-acdn-fdnenndnnnnn	1
{http://www.tei-c.org/ns/1.0}TEI.{http://www.w3.org/XML/1998/namespace}id=INT_aencacnn-ndna-nnnn-acnn-bnnfnnnbnfnb	1
{http://www.tei-c.org/ns/1.0}TEI.{http://www.w3.org/XML/1998/namespace}id=INT_afnfnfcn-nfnn-nnnc-nnnb-cnnndnnaennd	1
{http://www.tei-c.org/ns/1.0}TEI.{http://www.w3.org/XML/1998/namespace}id=INT_anacnnnn-nnnn-nnnn-annb-nnnncnnnnnnd	1
{http://www.tei-c.org/ns/1.0}TEI.{http://www.w3.org/XML/1998/namespace}id=INT_ananncne-nnan-nfdc-nnnn-nnannndnbnnc	1
{http://www.tei-c.org/ns/1.0}TEI.{http://www.w3.org/XML/1998/namespace}id=INT_anbnbnnn-nnca-ncen-nndb-nnnnncncannn	1
{http://www.tei-c.org/ns/1.0}TEI.{http://www.w3.org/XML/1998/namespace}id=INT_andcnnan-nfnn-nnnn-nnbb-nnnandbnbnbn	1
{http://www.tei-c.org/ns/1.0}TEI.{http://www.w3.org/XML/1998/namespace}id=INT_andenfnn-cnnd-nnfn-nenc-nncaannnnndn	1
{http://www.tei-c.org/ns/1.0}TEI.{http://www.w3.org/XML/1998/namespace}id=INT_andnnbnn-cfnn-ncnn-annn-nnnnnnnnfnbe	1
{http://www.tei-c.org/ns/1.0}TEI.{http://www.w3.org/XML/1998/namespace}id=INT_anfbnenn-ennn-nenn-abnn-nnnnnnnnennn	1
{http://www.tei-c.org/ns/1.0}TEI.{http://www.w3.org/XML/1998/namespace}id=INT_anffnbcc-nnbn-nfdb-nnnd-nanbennnnnnn	1
{http://www.tei-c.org/ns/1.0}TEI.{http://www.w3.org/XML/1998/namespace}id=INT_anfnbnna-nnnn-nnfb-bdae-bnaannnnnenn	1
{http://www.tei-c.org/ns/1.0}TEI.{http://www.w3.org/XML/1998/namespace}id=INT_anncbnnc-nend-nfnn-annn-nnnnannennnn	1
{http://www.tei-c.org/ns/1.0}TEI.{http://www.w3.org/XML/1998/namespace}id=INT_anncnnen-nfnb-nnnd-becf-nbnnbendcndn	1
{http://www.tei-c.org/ns/1.0}TEI.{http://www.w3.org/XML/1998/namespace}id=INT_anncnnnn-nnnn-nnne-anan-eebcannndnnn	1
{http://www.tei-c.org/ns/1.0}TEI.{http://www.w3.org/XML/1998/namespace}id=INT_anndnffn-nnnn-nnnc-anba-nndnnnncnfbe	1
{http://www.tei-c.org/ns/1.0}TEI.{http://www.w3.org/XML/1998/namespace}id=INT_annefnda-encn-nffn-abnn-nndenfnndncn	1
{http://www.tei-c.org/ns/1.0}TEI.{http://www.w3.org/XML/1998/namespace}id=INT_annfefnb-nnen-nenf-naba-nnennnnnnenn	1
{http://www.tei-c.org/ns/1.0}TEI.{http://www.w3.org/XML/1998/namespace}id=INT_annnbcnn-nnnn-nnnn-nenn-ndnennbfnbdn	1
{http://www.tei-c.org/ns/1.0}TEI.{http://www.w3.org/XML/1998/namespace}id=INT_annnbdbd-nnnn-nnnn-bfnb-ndenbnnnfnnf	1
{http://www.tei-c.org/ns/1.0}TEI.{http://www.w3.org/XML/1998/namespace}id=INT_annnbfnn-fnnn-nndn-bnnn-nnncnnnnnnfn	1
{http://www.tei-c.org/ns/1.0}TEI.{http://www.w3.org/XML/1998/namespace}id=INT_annnennn-bnnn-ncen-nnde-nenndennnnnn	1
{http://www.tei-c.org/ns/1.0}TEI.{http://www.w3.org/XML/1998/namespace}id=INT_annnnann-fnfn-nfac-bcnn-nnnannnnnafd	1
{http://www.tei-c.org/ns/1.0}TEI.{http://www.w3.org/XML/1998/namespace}id=INT_annnnean-nnnb-nndn-annn-nnnnfnnnnnnn	1
{http://www.tei-c.org/ns/1.0}TEI.{http://www.w3.org/XML/1998/namespace}id=INT_annnnnbb-nnbn-nfnn-nnfc-nnanccnnndbn	1
{http://www.tei-c.org/ns/1.0}TEI.{http://www.w3.org/XML/1998/namespace}id=INT_annnnnnd-afeb-nnnn-afcn-fannnncnnnec	1
{http://www.tei-c.org/ns/1.0}TEI.{http://www.w3.org/XML/1998/namespace}id=INT_annnnnnn-enfn-nfnn-annn-bnnnddanancn	1
{http://www.tei-c.org/ns/1.0}TEI.{http://www.w3.org/XML/1998/namespace}id=INT_annnnnnn-nfnb-nnbn-nfnn-nnbnfnffaenn	1
